UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
NK,Spirit Air Lines,11433,DTW,12953,LGA,694,11
NK,Spirit Air Lines,11433,DTW,12953,LGA,722,11
NK,Spirit Air Lines,11433,DTW,13204,MCO,694,11
NK,Spirit Air Lines,11433,DTW,13204,MCO,699,11
NK,Spirit Air Lines,11433,DTW,13204,MCO,721,11
NK,Spirit Air Lines,11433,DTW,13204,MCO,722,11
NK,Spirit Air Lines,11433,DTW,13487,MSP,694,11
NK,Spirit Air Lines,11433,DTW,13487,MSP,699,11
NK,Spirit Air Lines,11433,DTW,13487,MSP,722,11
NK,Spirit Air Lines,11433,DTW,13495,MSY,694,11
NK,Spirit Air Lines,11433,DTW,13495,MSY,722,11
NK,Spirit Air Lines,11433,DTW,13577,MYR,699,11
NK,Spirit Air Lines,11433,DTW,13577,MYR,721,11
NK,Spirit Air Lines,11433,DTW,13930,ORD,694,11
NK,Spirit Air Lines,11433,DTW,13930,ORD,722,11
NK,Spirit Air Lines,11433,DTW,14100,PHL,694,11
NK,Spirit Air Lines,11433,DTW,14100,PHL,699,11
NK,Spirit Air Lines,11433,DTW,14100,PHL,721,11
NK,Spirit Air Lines,11433,DTW,14100,PHL,722,11
NK,Spirit Air Lines,11433,DTW,14635,RSW,694,11
NK,Spirit Air Lines,11433,DTW,14635,RSW,699,11
NK,Spirit Air Lines,11433,DTW,14635,RSW,721,11
NK,Spirit Air Lines,11433,DTW,14635,RSW,722,11
NK,Spirit Air Lines,11433,DTW,15304,TPA,694,11
NK,Spirit Air Lines,11433,DTW,15304,TPA,699,11
NK,Spirit Air Lines,11433,DTW,15304,TPA,721,11
NK,Spirit Air Lines,11433,DTW,15304,TPA,722,11
NK,Spirit Air Lines,11618,EWR,10397,ATL,694,11
NK,Spirit Air Lines,11618,EWR,10397,ATL,699,11
NK,Spirit Air Lines,11618,EWR,10397,ATL,721,11
NK,Spirit Air Lines,11618,EWR,10397,ATL,722,11
NK,Spirit Air Lines,11618,EWR,10423,AUS,694,11
NK,Spirit Air Lines,11618,EWR,10423,AUS,722,11
NK,Spirit Air Lines,11618,EWR,10693,BNA,694,11
NK,Spirit Air Lines,11618,EWR,10693,BNA,722,11
NK,Spirit Air Lines,11618,EWR,10721,BOS,694,11
NK,Spirit Air Lines,11618,EWR,10721,BOS,722,11
NK,Spirit Air Lines,11618,EWR,10994,CHS,694,11
NK,Spirit Air Lines,11618,EWR,10994,CHS,722,11
NK,Spirit Air Lines,11618,EWR,11057,CLT,694,11
NK,Spirit Air Lines,11618,EWR,11057,CLT,722,11
NK,Spirit Air Lines,11618,EWR,11066,CMH,694,11
NK,Spirit Air Lines,11618,EWR,11298,DFW,699,11
NK,Spirit Air Lines,11618,EWR,11298,DFW,721,11
NK,Spirit Air Lines,11618,EWR,11298,DFW,722,11
NK,Spirit Air Lines,11618,EWR,11433,DTW,694,11
NK,Spirit Air Lines,11618,EWR,11433,DTW,722,11
NK,Spirit Air Lines,11618,EWR,11697,FLL,694,11
NK,Spirit Air Lines,11618,EWR,11697,FLL,698,11
NK,Spirit Air Lines,11618,EWR,11697,FLL,699,11
NK,Spirit Air Lines,11618,EWR,11697,FLL,722,11
NK,Spirit Air Lines,11618,EWR,12266,IAH,694,11
NK,Spirit Air Lines,11618,EWR,12266,IAH,699,11
NK,Spirit Air Lines,11618,EWR,12266,IAH,721,11
NK,Spirit Air Lines,11618,EWR,12266,IAH,722,11
NK,Spirit Air Lines,11618,EWR,12339,IND,694,11
NK,Spirit Air Lines,11618,EWR,12339,IND,722,11
NK,Spirit Air Lines,11618,EWR,12889,LAS,694,11
NK,Spirit Air Lines,11618,EWR,12889,LAS,721,11
NK,Spirit Air Lines,11618,EWR,12889,LAS,722,11
NK,Spirit Air Lines,11618,EWR,12892,LAX,694,11
NK,Spirit Air Lines,11618,EWR,12892,LAX,721,11
NK,Spirit Air Lines,11618,EWR,12892,LAX,722,11
NK,Spirit Air Lines,11618,EWR,13198,MCI,694,11
NK,Spirit Air Lines,11618,EWR,13204,MCO,694,11
NK,Spirit Air Lines,11618,EWR,13204,MCO,699,11
NK,Spirit Air Lines,11618,EWR,13204,MCO,721,11
NK,Spirit Air Lines,11618,EWR,13204,MCO,722,11
NK,Spirit Air Lines,11618,EWR,13303,MIA,694,11
NK,Spirit Air Lines,11618,EWR,13303,MIA,722,11
NK,Spirit Air Lines,11618,EWR,13495,MSY,694,11
NK,Spirit Air Lines,11618,EWR,13495,MSY,722,11
NK,Spirit Air Lines,11618,EWR,13577,MYR,694,11
NK,Spirit Air Lines,11618,EWR,13577,MYR,722,11
NK,Spirit Air Lines,11618,EWR,13930,ORD,699,11
NK,Spirit Air Lines,11618,EWR,13930,ORD,721,11
NK,Spirit Air Lines,11618,EWR,13930,ORD,722,11
NK,Spirit Air Lines,11618,EWR,14122,PIT,694,11
NK,Spirit Air Lines,11618,EWR,14122,PIT,722,11
NK,Spirit Air Lines,11618,EWR,14683,SAT,694,11
NK,Spirit Air Lines,11618,EWR,14683,SAT,722,11
NK,Spirit Air Lines,11697,FLL,10158,ACY,694,11
NK,Spirit Air Lines,11697,FLL,10158,ACY,699,11
NK,Spirit Air Lines,11697,FLL,10158,ACY,721,11
NK,Spirit Air Lines,11697,FLL,10158,ACY,722,11
NK,Spirit Air Lines,11697,FLL,10397,ATL,694,11
NK,Spirit Air Lines,11697,FLL,10397,ATL,699,11
NK,Spirit Air Lines,11697,FLL,10397,ATL,721,11
NK,Spirit Air Lines,11697,FLL,10397,ATL,722,11
NK,Spirit Air Lines,11697,FLL,10423,AUS,694,11
NK,Spirit Air Lines,11697,FLL,10423,AUS,698,11
NK,Spirit Air Lines,11697,FLL,10423,AUS,699,11
NK,Spirit Air Lines,11697,FLL,10423,AUS,721,11
NK,Spirit Air Lines,11697,FLL,10423,AUS,722,11
NK,Spirit Air Lines,11697,FLL,10529,BDL,694,11
NK,Spirit Air Lines,11697,FLL,10529,BDL,722,11
NK,Spirit Air Lines,11697,FLL,10599,BHM,694,11
NK,Spirit Air Lines,11697,FLL,10599,BHM,722,11
NK,Spirit Air Lines,11697,FLL,10693,BNA,694,11
NK,Spirit Air Lines,11697,FLL,10693,BNA,698,11
NK,Spirit Air Lines,11697,FLL,10693,BNA,699,11
NK,Spirit Air Lines,11697,FLL,10693,BNA,722,11
NK,Spirit Air Lines,11697,FLL,10721,BOS,694,11
NK,Spirit Air Lines,11697,FLL,10721,BOS,699,11
NK,Spirit Air Lines,11697,FLL,10721,BOS,721,11
NK,Spirit Air Lines,11697,FLL,10721,BOS,722,11
NK,Spirit Air Lines,11697,FLL,10821,BWI,694,11
NK,Spirit Air Lines,11697,FLL,10821,BWI,698,11
NK,Spirit Air Lines,11697,FLL,10821,BWI,699,11
NK,Spirit Air Lines,11697,FLL,10821,BWI,721,11
NK,Spirit Air Lines,11697,FLL,10821,BWI,722,11
NK,Spirit Air Lines,11697,FLL,10994,CHS,694,11
NK,Spirit Air Lines,11697,FLL,10994,CHS,722,11
NK,Spirit Air Lines,11697,FLL,11042,CLE,722,11
NK,Spirit Air Lines,11697,FLL,11057,CLT,694,11
NK,Spirit Air Lines,11697,FLL,11057,CLT,699,11
NK,Spirit Air Lines,11697,FLL,11057,CLT,721,11
NK,Spirit Air Lines,11697,FLL,11057,CLT,722,11
NK,Spirit Air Lines,11697,FLL,11066,CMH,694,11
NK,Spirit Air Lines,11697,FLL,11066,CMH,699,11
NK,Spirit Air Lines,11697,FLL,11066,CMH,721,11
NK,Spirit Air Lines,11697,FLL,11066,CMH,722,11
NK,Spirit Air Lines,11697,FLL,11298,DFW,694,11
NK,Spirit Air Lines,11697,FLL,11298,DFW,699,11
NK,Spirit Air Lines,11697,FLL,11298,DFW,721,11
NK,Spirit Air Lines,11697,FLL,11298,DFW,722,11
NK,Spirit Air Lines,11697,FLL,11433,DTW,694,11
NK,Spirit Air Lines,11697,FLL,11433,DTW,699,11
NK,Spirit Air Lines,11697,FLL,11433,DTW,721,11
NK,Spirit Air Lines,11697,FLL,11433,DTW,722,11
NK,Spirit Air Lines,11697,FLL,11618,EWR,694,11
NK,Spirit Air Lines,11697,FLL,11618,EWR,698,11
NK,Spirit Air Lines,11697,FLL,11618,EWR,699,11
NK,Spirit Air Lines,11697,FLL,11618,EWR,722,11
NK,Spirit Air Lines,11697,FLL,12266,IAH,694,11
NK,Spirit Air Lines,11697,FLL,12266,IAH,698,11
NK,Spirit Air Lines,11697,FLL,12266,IAH,699,11
NK,Spirit Air Lines,11697,FLL,12266,IAH,721,11
NK,Spirit Air Lines,11697,FLL,12266,IAH,722,11
NK,Spirit Air Lines,11697,FLL,12339,IND,694,11
NK,Spirit Air Lines,11697,FLL,12339,IND,699,11
NK,Spirit Air Lines,11697,FLL,12339,IND,721,11
NK,Spirit Air Lines,11697,FLL,12339,IND,722,11
NK,Spirit Air Lines,11697,FLL,12889,LAS,694,11
NK,Spirit Air Lines,11697,FLL,12889,LAS,699,11
NK,Spirit Air Lines,11697,FLL,12889,LAS,721,11
NK,Spirit Air Lines,11697,FLL,12889,LAS,722,11
NK,Spirit Air Lines,11697,FLL,12953,LGA,694,11
NK,Spirit Air Lines,11697,FLL,12953,LGA,698,11
NK,Spirit Air Lines,11697,FLL,12953,LGA,699,11
NK,Spirit Air Lines,11697,FLL,12953,LGA,721,11
NK,Spirit Air Lines,11697,FLL,12953,LGA,722,11
NK,Spirit Air Lines,11697,FLL,13198,MCI,694,11
NK,Spirit Air Lines,11697,FLL,13198,MCI,699,11
NK,Spirit Air Lines,11697,FLL,13198,MCI,722,11
NK,Spirit Air Lines,11697,FLL,13204,MCO,694,11
NK,Spirit Air Lines,11697,FLL,13204,MCO,699,11
NK,Spirit Air Lines,11697,FLL,13204,MCO,721,11
NK,Spirit Air Lines,11697,FLL,13204,MCO,722,11
NK,Spirit Air Lines,11697,FLL,13495,MSY,694,11
NK,Spirit Air Lines,11697,FLL,13495,MSY,699,11
NK,Spirit Air Lines,11697,FLL,13495,MSY,721,11
NK,Spirit Air Lines,11697,FLL,13495,MSY,722,11
NK,Spirit Air Lines,11697,FLL,13577,MYR,694,11
NK,Spirit Air Lines,11697,FLL,13577,MYR,722,11
NK,Spirit Air Lines,11697,FLL,13930,ORD,694,11
NK,Spirit Air Lines,11697,FLL,13930,ORD,699,11
NK,Spirit Air Lines,11697,FLL,13930,ORD,721,11
NK,Spirit Air Lines,11697,FLL,13930,ORD,722,11
NK,Spirit Air Lines,11697,FLL,13931,ORF,694,11
NK,Spirit Air Lines,11697,FLL,13931,ORF,722,11
NK,Spirit Air Lines,11697,FLL,14100,PHL,699,11
NK,Spirit Air Lines,11697,FLL,14100,PHL,721,11
NK,Spirit Air Lines,11697,FLL,14100,PHL,722,11
NK,Spirit Air Lines,11697,FLL,14107,PHX,722,11
NK,Spirit Air Lines,11697,FLL,14122,PIT,694,11
NK,Spirit Air Lines,11697,FLL,14122,PIT,699,11
NK,Spirit Air Lines,11697,FLL,14122,PIT,721,11
NK,Spirit Air Lines,11697,FLL,14193,PNS,694,11
NK,Spirit Air Lines,11697,FLL,14193,PNS,698,11
NK,Spirit Air Lines,11697,FLL,14193,PNS,722,11
NK,Spirit Air Lines,11697,FLL,14492,RDU,694,11
NK,Spirit Air Lines,11697,FLL,14492,RDU,699,11
NK,Spirit Air Lines,11697,FLL,14492,RDU,721,11
NK,Spirit Air Lines,11697,FLL,14492,RDU,722,11
NK,Spirit Air Lines,11697,FLL,14524,RIC,694,11
NK,Spirit Air Lines,11697,FLL,14524,RIC,699,11
NK,Spirit Air Lines,11697,FLL,14524,RIC,722,11
NK,Spirit Air Lines,11697,FLL,14576,ROC,722,11
NK,Spirit Air Lines,11697,FLL,14683,SAT,694,11
NK,Spirit Air Lines,11697,FLL,14683,SAT,722,11
NK,Spirit Air Lines,11697,FLL,14730,SDF,694,11
NK,Spirit Air Lines,11697,FLL,14730,SDF,699,11
NK,Spirit Air Lines,11697,FLL,14730,SDF,722,11
NK,Spirit Air Lines,11697,FLL,14843,SJU,694,11
NK,Spirit Air Lines,11697,FLL,14843,SJU,698,11
NK,Spirit Air Lines,11697,FLL,14843,SJU,699,11
NK,Spirit Air Lines,11697,FLL,14843,SJU,722,11
NK,Spirit Air Lines,11697,FLL,15016,STL,694,11
NK,Spirit Air Lines,11697,FLL,15016,STL,722,11
NK,Spirit Air Lines,11697,FLL,15024,STT,722,11
NK,Spirit Air Lines,11697,FLL,15027,STX,694,11
NK,Spirit Air Lines,11697,FLL,15027,STX,722,11
NK,Spirit Air Lines,11697,FLL,15304,TPA,694,11
NK,Spirit Air Lines,11697,FLL,15304,TPA,699,11
NK,Spirit Air Lines,11697,FLL,15304,TPA,721,11
NK,Spirit Air Lines,11697,FLL,15304,TPA,722,11
NK,Spirit Air Lines,12266,IAH,10397,ATL,694,11
NK,Spirit Air Lines,12266,IAH,10397,ATL,699,11
NK,Spirit Air Lines,12266,IAH,10397,ATL,721,11
NK,Spirit Air Lines,12266,IAH,10397,ATL,722,11
NK,Spirit Air Lines,12266,IAH,10821,BWI,694,11
NK,Spirit Air Lines,12266,IAH,10821,BWI,721,11
NK,Spirit Air Lines,12266,IAH,10821,BWI,722,11
NK,Spirit Air Lines,12266,IAH,11057,CLT,694,11
NK,Spirit Air Lines,12266,IAH,11298,DFW,694,11
NK,Spirit Air Lines,12266,IAH,11298,DFW,699,11
NK,Spirit Air Lines,12266,IAH,11298,DFW,721,11
NK,Spirit Air Lines,12266,IAH,11433,DTW,694,11
NK,Spirit Air Lines,12266,IAH,11433,DTW,699,11
NK,Spirit Air Lines,12266,IAH,11433,DTW,722,11
NK,Spirit Air Lines,12266,IAH,11618,EWR,694,11
NK,Spirit Air Lines,12266,IAH,11618,EWR,699,11
NK,Spirit Air Lines,12266,IAH,11618,EWR,721,11
NK,Spirit Air Lines,12266,IAH,11618,EWR,722,11
NK,Spirit Air Lines,12266,IAH,11697,FLL,694,11
NK,Spirit Air Lines,12266,IAH,11697,FLL,698,11
NK,Spirit Air Lines,12266,IAH,11697,FLL,699,11
NK,Spirit Air Lines,12266,IAH,11697,FLL,721,11
NK,Spirit Air Lines,12266,IAH,11697,FLL,722,11
NK,Spirit Air Lines,12266,IAH,12889,LAS,694,11
NK,Spirit Air Lines,12266,IAH,12889,LAS,699,11
NK,Spirit Air Lines,12266,IAH,12889,LAS,721,11
NK,Spirit Air Lines,12266,IAH,12889,LAS,722,11
NK,Spirit Air Lines,12266,IAH,12892,LAX,694,11
NK,Spirit Air Lines,12266,IAH,12892,LAX,699,11
NK,Spirit Air Lines,12266,IAH,12892,LAX,721,11
NK,Spirit Air Lines,12266,IAH,12892,LAX,722,11
NK,Spirit Air Lines,12266,IAH,12953,LGA,694,11
NK,Spirit Air Lines,12266,IAH,12953,LGA,699,11
NK,Spirit Air Lines,12266,IAH,12953,LGA,721,11
NK,Spirit Air Lines,12266,IAH,12953,LGA,722,11
NK,Spirit Air Lines,12266,IAH,13204,MCO,694,11
NK,Spirit Air Lines,12266,IAH,13204,MCO,699,11
NK,Spirit Air Lines,12266,IAH,13204,MCO,721,11
NK,Spirit Air Lines,12266,IAH,13204,MCO,722,11
NK,Spirit Air Lines,12266,IAH,13303,MIA,694,11
NK,Spirit Air Lines,12266,IAH,13303,MIA,699,11
NK,Spirit Air Lines,12266,IAH,13303,MIA,721,11
NK,Spirit Air Lines,12266,IAH,13303,MIA,722,11
NK,Spirit Air Lines,12266,IAH,13495,MSY,694,11
NK,Spirit Air Lines,12266,IAH,13495,MSY,699,11
NK,Spirit Air Lines,12266,IAH,13495,MSY,721,11
NK,Spirit Air Lines,12266,IAH,13495,MSY,722,11
NK,Spirit Air Lines,12266,IAH,13930,ORD,694,11
NK,Spirit Air Lines,12266,IAH,13930,ORD,722,11
NK,Spirit Air Lines,12266,IAH,14100,PHL,694,11
NK,Spirit Air Lines,12266,IAH,14100,PHL,721,11
NK,Spirit Air Lines,12266,IAH,14100,PHL,722,11
NK,Spirit Air Lines,12266,IAH,14843,SJU,694,11
NK,Spirit Air Lines,12266,IAH,14843,SJU,722,11
NK,Spirit Air Lines,12266,IAH,15304,TPA,694,11
NK,Spirit Air Lines,12266,IAH,15304,TPA,722,11
NK,Spirit Air Lines,12339,IND,11618,EWR,694,11
NK,Spirit Air Lines,12339,IND,11618,EWR,722,11
NK,Spirit Air Lines,12339,IND,11697,FLL,694,11
NK,Spirit Air Lines,12339,IND,11697,FLL,699,11
NK,Spirit Air Lines,12339,IND,11697,FLL,721,11
NK,Spirit Air Lines,12339,IND,11697,FLL,722,11
NK,Spirit Air Lines,12339,IND,12889,LAS,694,11
NK,Spirit Air Lines,12339,IND,12889,LAS,699,11
NK,Spirit Air Lines,12339,IND,12889,LAS,721,11
NK,Spirit Air Lines,12339,IND,12889,LAS,722,11
NK,Spirit Air Lines,12339,IND,13204,MCO,694,11
NK,Spirit Air Lines,12339,IND,13204,MCO,721,11
NK,Spirit Air Lines,12339,IND,13204,MCO,722,11
NK,Spirit Air Lines,12339,IND,14635,RSW,699,11
NK,Spirit Air Lines,12339,IND,15304,TPA,694,11
NK,Spirit Air Lines,12339,IND,15304,TPA,699,11
NK,Spirit Air Lines,12889,LAS,10140,ABQ,694,11
NK,Spirit Air Lines,12889,LAS,10140,ABQ,722,11
NK,Spirit Air Lines,12889,LAS,10397,ATL,699,11
NK,Spirit Air Lines,12889,LAS,10397,ATL,721,11
NK,Spirit Air Lines,12889,LAS,10423,AUS,722,11
NK,Spirit Air Lines,12889,LAS,10693,BNA,694,11
NK,Spirit Air Lines,12889,LAS,10693,BNA,699,11
NK,Spirit Air Lines,12889,LAS,10693,BNA,721,11
NK,Spirit Air Lines,12889,LAS,10693,BNA,722,11
NK,Spirit Air Lines,12889,LAS,10713,BOI,694,11
NK,Spirit Air Lines,12889,LAS,10713,BOI,699,11
NK,Spirit Air Lines,12889,LAS,10713,BOI,722,11
NK,Spirit Air Lines,12889,LAS,10800,BUR,694,11
NK,Spirit Air Lines,12889,LAS,10800,BUR,722,11
NK,Spirit Air Lines,12889,LAS,10821,BWI,694,11
NK,Spirit Air Lines,12889,LAS,10821,BWI,722,11
NK,Spirit Air Lines,12889,LAS,10994,CHS,722,11
NK,Spirit Air Lines,12889,LAS,11057,CLT,699,11
NK,Spirit Air Lines,12889,LAS,11057,CLT,721,11
NK,Spirit Air Lines,12889,LAS,11066,CMH,694,11
NK,Spirit Air Lines,12889,LAS,11066,CMH,721,11
NK,Spirit Air Lines,12889,LAS,11066,CMH,722,11
NK,Spirit Air Lines,12889,LAS,11298,DFW,694,11
NK,Spirit Air Lines,12889,LAS,11298,DFW,699,11
NK,Spirit Air Lines,12889,LAS,11298,DFW,721,11
NK,Spirit Air Lines,12889,LAS,11298,DFW,722,11
NK,Spirit Air Lines,12889,LAS,11433,DTW,694,11
NK,Spirit Air Lines,12889,LAS,11433,DTW,699,11
NK,Spirit Air Lines,12889,LAS,11433,DTW,721,11
NK,Spirit Air Lines,12889,LAS,11433,DTW,722,11
NK,Spirit Air Lines,12889,LAS,11618,EWR,694,11
NK,Spirit Air Lines,12889,LAS,11618,EWR,721,11
NK,Spirit Air Lines,12889,LAS,11618,EWR,722,11
NK,Spirit Air Lines,12889,LAS,11697,FLL,694,11
NK,Spirit Air Lines,12889,LAS,11697,FLL,699,11
NK,Spirit Air Lines,12889,LAS,11697,FLL,721,11
NK,Spirit Air Lines,12889,LAS,11697,FLL,722,11
NK,Spirit Air Lines,12889,LAS,12266,IAH,694,11
NK,Spirit Air Lines,12889,LAS,12266,IAH,699,11
NK,Spirit Air Lines,12889,LAS,12266,IAH,721,11
NK,Spirit Air Lines,12889,LAS,12266,IAH,722,11
NK,Spirit Air Lines,12889,LAS,12339,IND,694,11
NK,Spirit Air Lines,12889,LAS,12339,IND,699,11
NK,Spirit Air Lines,12889,LAS,12339,IND,721,11
NK,Spirit Air Lines,12889,LAS,12339,IND,722,11
NK,Spirit Air Lines,12889,LAS,12892,LAX,694,11
NK,Spirit Air Lines,12889,LAS,12892,LAX,699,11
NK,Spirit Air Lines,12889,LAS,12892,LAX,721,11
NK,Spirit Air Lines,12889,LAS,12892,LAX,722,11
NK,Spirit Air Lines,12889,LAS,13198,MCI,694,11
NK,Spirit Air Lines,12889,LAS,13198,MCI,722,11
NK,Spirit Air Lines,12889,LAS,13204,MCO,699,11
NK,Spirit Air Lines,12889,LAS,13204,MCO,721,11
NK,Spirit Air Lines,12889,LAS,13244,MEM,694,11
NK,Spirit Air Lines,12889,LAS,13244,MEM,722,11
NK,Spirit Air Lines,12889,LAS,13303,MIA,694,11
NK,Spirit Air Lines,12889,LAS,13303,MIA,721,11
NK,Spirit Air Lines,12889,LAS,13303,MIA,722,11
NK,Spirit Air Lines,12889,LAS,13342,MKE,694,11
NK,Spirit Air Lines,12889,LAS,13342,MKE,722,11
NK,Spirit Air Lines,12889,LAS,13495,MSY,694,11
NK,Spirit Air Lines,12889,LAS,13495,MSY,699,11
NK,Spirit Air Lines,12889,LAS,13495,MSY,722,11
NK,Spirit Air Lines,12889,LAS,13796,OAK,694,11
NK,Spirit Air Lines,12889,LAS,13796,OAK,721,11
NK,Spirit Air Lines,12889,LAS,13796,OAK,722,11
NK,Spirit Air Lines,12889,LAS,13930,ORD,699,11
NK,Spirit Air Lines,12889,LAS,13930,ORD,721,11
NK,Spirit Air Lines,12889,LAS,13930,ORD,722,11
NK,Spirit Air Lines,12889,LAS,14057,PDX,694,11
NK,Spirit Air Lines,12889,LAS,14057,PDX,699,11
NK,Spirit Air Lines,12889,LAS,14057,PDX,721,11
NK,Spirit Air Lines,12889,LAS,14057,PDX,722,11
NK,Spirit Air Lines,12889,LAS,14100,PHL,694,11
NK,Spirit Air Lines,12889,LAS,14100,PHL,722,11
NK,Spirit Air Lines,12889,LAS,14107,PHX,694,11
NK,Spirit Air Lines,12889,LAS,14107,PHX,721,11
NK,Spirit Air Lines,12889,LAS,14107,PHX,722,11
NK,Spirit Air Lines,12889,LAS,14122,PIT,694,11
NK,Spirit Air Lines,12889,LAS,14122,PIT,722,11
NK,Spirit Air Lines,12889,LAS,14524,RIC,722,11
NK,Spirit Air Lines,12889,LAS,14570,RNO,694,11
NK,Spirit Air Lines,12889,LAS,14570,RNO,699,11
NK,Spirit Air Lines,12889,LAS,14570,RNO,721,11
NK,Spirit Air Lines,12889,LAS,14570,RNO,722,11
NK,Spirit Air Lines,12889,LAS,14679,SAN,694,11
NK,Spirit Air Lines,12889,LAS,14679,SAN,721,11
NK,Spirit Air Lines,12889,LAS,14679,SAN,722,11
NK,Spirit Air Lines,12889,LAS,14683,SAT,694,11
NK,Spirit Air Lines,12889,LAS,14683,SAT,721,11
NK,Spirit Air Lines,12889,LAS,14683,SAT,722,11
NK,Spirit Air Lines,12889,LAS,14730,SDF,694,11
NK,Spirit Air Lines,12889,LAS,14747,SEA,699,11
NK,Spirit Air Lines,12889,LAS,14747,SEA,721,11
NK,Spirit Air Lines,12889,LAS,14831,SJC,694,11
NK,Spirit Air Lines,12889,LAS,14831,SJC,722,11
NK,Spirit Air Lines,12889,LAS,14869,SLC,694,11
NK,Spirit Air Lines,12889,LAS,14869,SLC,722,11
NK,Spirit Air Lines,12889,LAS,14893,SMF,694,11
NK,Spirit Air Lines,12889,LAS,14893,SMF,699,11
NK,Spirit Air Lines,12889,LAS,14893,SMF,721,11
NK,Spirit Air Lines,12889,LAS,14893,SMF,722,11
NK,Spirit Air Lines,12889,LAS,14908,SNA,694,11
NK,Spirit Air Lines,12889,LAS,14908,SNA,722,11
NK,Spirit Air Lines,12889,LAS,15304,TPA,694,11
NK,Spirit Air Lines,12889,LAS,15304,TPA,699,11
NK,Spirit Air Lines,12889,LAS,15304,TPA,721,11
NK,Spirit Air Lines,12889,LAS,15304,TPA,722,11
NK,Spirit Air Lines,12892,LAX,10397,ATL,699,11
NK,Spirit Air Lines,12892,LAX,10397,ATL,721,11
NK,Spirit Air Lines,12892,LAX,10397,ATL,722,11
NK,Spirit Air Lines,12892,LAX,10423,AUS,694,11
NK,Spirit Air Lines,12892,LAX,10423,AUS,722,11
NK,Spirit Air Lines,12892,LAX,10693,BNA,694,11
NK,Spirit Air Lines,12892,LAX,10800,BUR,694,11
NK,Spirit Air Lines,12892,LAX,10821,BWI,694,11
NK,Spirit Air Lines,12892,LAX,10821,BWI,721,11
NK,Spirit Air Lines,12892,LAX,10821,BWI,722,11
NK,Spirit Air Lines,12892,LAX,11057,CLT,694,11
NK,Spirit Air Lines,12892,LAX,11057,CLT,722,11
NK,Spirit Air Lines,12892,LAX,11066,CMH,694,11
NK,Spirit Air Lines,12892,LAX,11066,CMH,699,11
NK,Spirit Air Lines,12892,LAX,11066,CMH,721,11
NK,Spirit Air Lines,12892,LAX,11298,DFW,694,11
NK,Spirit Air Lines,12892,LAX,11298,DFW,699,11
NK,Spirit Air Lines,12892,LAX,11298,DFW,721,11
NK,Spirit Air Lines,12892,LAX,11298,DFW,722,11
NK,Spirit Air Lines,12892,LAX,11433,DTW,694,11
NK,Spirit Air Lines,12892,LAX,11433,DTW,721,11
NK,Spirit Air Lines,12892,LAX,11433,DTW,722,11
NK,Spirit Air Lines,12892,LAX,11618,EWR,694,11
NK,Spirit Air Lines,12892,LAX,11618,EWR,721,11
NK,Spirit Air Lines,12892,LAX,11618,EWR,722,11
NK,Spirit Air Lines,12892,LAX,12266,IAH,694,11
NK,Spirit Air Lines,12892,LAX,12266,IAH,699,11
NK,Spirit Air Lines,12892,LAX,12266,IAH,721,11
NK,Spirit Air Lines,12892,LAX,12266,IAH,722,11
NK,Spirit Air Lines,12892,LAX,12889,LAS,694,11
NK,Spirit Air Lines,12892,LAX,12889,LAS,699,11
NK,Spirit Air Lines,12892,LAX,12889,LAS,721,11
NK,Spirit Air Lines,12892,LAX,12889,LAS,722,11
NK,Spirit Air Lines,12892,LAX,13198,MCI,694,11
NK,Spirit Air Lines,12892,LAX,13198,MCI,721,11
NK,Spirit Air Lines,12892,LAX,13198,MCI,722,11
NK,Spirit Air Lines,12892,LAX,13495,MSY,694,11
NK,Spirit Air Lines,12892,LAX,13495,MSY,722,11
NK,Spirit Air Lines,12892,LAX,13796,OAK,694,11
NK,Spirit Air Lines,12892,LAX,13930,ORD,699,11
NK,Spirit Air Lines,12892,LAX,13930,ORD,721,11
NK,Spirit Air Lines,12892,LAX,13930,ORD,722,11
NK,Spirit Air Lines,12892,LAX,14057,PDX,694,11
NK,Spirit Air Lines,12892,LAX,14100,PHL,699,11
NK,Spirit Air Lines,12892,LAX,14100,PHL,721,11
NK,Spirit Air Lines,12892,LAX,14122,PIT,694,11
NK,Spirit Air Lines,12892,LAX,14122,PIT,722,11
NK,Spirit Air Lines,12892,LAX,14570,RNO,694,11
NK,Spirit Air Lines,12892,LAX,14570,RNO,722,11
NK,Spirit Air Lines,12892,LAX,14683,SAT,694,11
NK,Spirit Air Lines,12892,LAX,14683,SAT,699,11
NK,Spirit Air Lines,12892,LAX,14683,SAT,721,11
NK,Spirit Air Lines,12892,LAX,14683,SAT,722,11
NK,Spirit Air Lines,12892,LAX,14730,SDF,694,11
NK,Spirit Air Lines,12892,LAX,14747,SEA,694,11
NK,Spirit Air Lines,12892,LAX,14747,SEA,722,11
NK,Spirit Air Lines,12892,LAX,14831,SJC,694,11
NK,Spirit Air Lines,12892,LAX,14831,SJC,699,11
NK,Spirit Air Lines,12892,LAX,14831,SJC,721,11
NK,Spirit Air Lines,12892,LAX,14831,SJC,722,11
NK,Spirit Air Lines,12892,LAX,14869,SLC,722,11
NK,Spirit Air Lines,12898,LBE,13204,MCO,694,11
