UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
WN,Southwest Airlines Co.,14524,RIC,10397,ATL,614,9
WN,Southwest Airlines Co.,14524,RIC,10397,ATL,838,9
WN,Southwest Airlines Co.,14524,RIC,10693,BNA,612,9
WN,Southwest Airlines Co.,14524,RIC,10693,BNA,614,9
WN,Southwest Airlines Co.,14524,RIC,10693,BNA,838,9
WN,Southwest Airlines Co.,14524,RIC,10821,BWI,612,9
WN,Southwest Airlines Co.,14524,RIC,10821,BWI,614,9
WN,Southwest Airlines Co.,14524,RIC,10821,BWI,838,9
WN,Southwest Airlines Co.,14524,RIC,11292,DEN,612,9
WN,Southwest Airlines Co.,14524,RIC,11292,DEN,614,9
WN,Southwest Airlines Co.,14524,RIC,11292,DEN,838,9
WN,Southwest Airlines Co.,14524,RIC,13232,MDW,612,9
WN,Southwest Airlines Co.,14524,RIC,13232,MDW,614,9
WN,Southwest Airlines Co.,14524,RIC,13232,MDW,838,9
WN,Southwest Airlines Co.,14524,RIC,14492,RDU,612,9
WN,Southwest Airlines Co.,14524,RIC,14492,RDU,838,9
WN,Southwest Airlines Co.,14570,RNO,10800,BUR,612,9
WN,Southwest Airlines Co.,14570,RNO,11259,DAL,612,9
WN,Southwest Airlines Co.,14570,RNO,11292,DEN,612,9
WN,Southwest Airlines Co.,14570,RNO,11292,DEN,614,9
WN,Southwest Airlines Co.,14570,RNO,11292,DEN,838,9
WN,Southwest Airlines Co.,14570,RNO,12889,LAS,612,9
WN,Southwest Airlines Co.,14570,RNO,12889,LAS,614,9
WN,Southwest Airlines Co.,14570,RNO,12889,LAS,838,9
WN,Southwest Airlines Co.,14570,RNO,12892,LAX,612,9
WN,Southwest Airlines Co.,14570,RNO,12892,LAX,614,9
WN,Southwest Airlines Co.,14570,RNO,12892,LAX,838,9
WN,Southwest Airlines Co.,14570,RNO,12954,LGB,612,9
WN,Southwest Airlines Co.,14570,RNO,12954,LGB,614,9
WN,Southwest Airlines Co.,14570,RNO,12954,LGB,838,9
WN,Southwest Airlines Co.,14570,RNO,13232,MDW,612,9
WN,Southwest Airlines Co.,14570,RNO,13796,OAK,612,9
WN,Southwest Airlines Co.,14570,RNO,13796,OAK,614,9
WN,Southwest Airlines Co.,14570,RNO,13796,OAK,838,9
WN,Southwest Airlines Co.,14570,RNO,14107,PHX,612,9
WN,Southwest Airlines Co.,14570,RNO,14107,PHX,614,9
WN,Southwest Airlines Co.,14570,RNO,14107,PHX,838,9
WN,Southwest Airlines Co.,14570,RNO,14679,SAN,612,9
WN,Southwest Airlines Co.,14570,RNO,14679,SAN,838,9
WN,Southwest Airlines Co.,14570,RNO,14831,SJC,612,9
WN,Southwest Airlines Co.,14570,RNO,14831,SJC,614,9
WN,Southwest Airlines Co.,14570,RNO,14831,SJC,838,9
WN,Southwest Airlines Co.,14576,ROC,10821,BWI,612,9
WN,Southwest Airlines Co.,14576,ROC,10821,BWI,614,9
WN,Southwest Airlines Co.,14576,ROC,10821,BWI,838,9
WN,Southwest Airlines Co.,14576,ROC,13204,MCO,612,9
WN,Southwest Airlines Co.,14576,ROC,13204,MCO,614,9
WN,Southwest Airlines Co.,14576,ROC,13204,MCO,838,9
WN,Southwest Airlines Co.,14576,ROC,13232,MDW,612,9
WN,Southwest Airlines Co.,14576,ROC,13232,MDW,614,9
WN,Southwest Airlines Co.,14576,ROC,13232,MDW,838,9
WN,Southwest Airlines Co.,14576,ROC,15304,TPA,612,9
WN,Southwest Airlines Co.,14635,RSW,10397,ATL,612,9
WN,Southwest Airlines Co.,14635,RSW,10397,ATL,614,9
WN,Southwest Airlines Co.,14635,RSW,10397,ATL,838,9
WN,Southwest Airlines Co.,14635,RSW,10693,BNA,612,9
WN,Southwest Airlines Co.,14635,RSW,10693,BNA,614,9
WN,Southwest Airlines Co.,14635,RSW,10693,BNA,838,9
WN,Southwest Airlines Co.,14635,RSW,10821,BWI,612,9
WN,Southwest Airlines Co.,14635,RSW,10821,BWI,614,9
WN,Southwest Airlines Co.,14635,RSW,10821,BWI,838,9
WN,Southwest Airlines Co.,14635,RSW,11066,CMH,612,9
WN,Southwest Airlines Co.,14635,RSW,11066,CMH,614,9
WN,Southwest Airlines Co.,14635,RSW,11066,CMH,838,9
WN,Southwest Airlines Co.,14635,RSW,11697,FLL,612,9
WN,Southwest Airlines Co.,14635,RSW,12339,IND,612,9
WN,Southwest Airlines Co.,14635,RSW,12339,IND,614,9
WN,Southwest Airlines Co.,14635,RSW,12339,IND,838,9
WN,Southwest Airlines Co.,14635,RSW,13198,MCI,612,9
WN,Southwest Airlines Co.,14635,RSW,13232,MDW,612,9
WN,Southwest Airlines Co.,14635,RSW,13232,MDW,614,9
WN,Southwest Airlines Co.,14635,RSW,13232,MDW,838,9
WN,Southwest Airlines Co.,14635,RSW,13303,MIA,612,9
WN,Southwest Airlines Co.,14635,RSW,13303,MIA,614,9
WN,Southwest Airlines Co.,14635,RSW,14122,PIT,612,9
WN,Southwest Airlines Co.,14635,RSW,14122,PIT,614,9
WN,Southwest Airlines Co.,14635,RSW,14122,PIT,838,9
WN,Southwest Airlines Co.,14635,RSW,15016,STL,612,9
WN,Southwest Airlines Co.,14635,RSW,15016,STL,614,9
WN,Southwest Airlines Co.,14635,RSW,15016,STL,838,9
WN,Southwest Airlines Co.,14635,RSW,15304,TPA,614,9
WN,Southwest Airlines Co.,14679,SAN,10140,ABQ,612,9
WN,Southwest Airlines Co.,14679,SAN,10140,ABQ,614,9
WN,Southwest Airlines Co.,14679,SAN,10140,ABQ,838,9
WN,Southwest Airlines Co.,14679,SAN,10423,AUS,612,9
WN,Southwest Airlines Co.,14679,SAN,10423,AUS,614,9
WN,Southwest Airlines Co.,14679,SAN,10423,AUS,838,9
WN,Southwest Airlines Co.,14679,SAN,10693,BNA,612,9
WN,Southwest Airlines Co.,14679,SAN,10693,BNA,614,9
WN,Southwest Airlines Co.,14679,SAN,10693,BNA,838,9
WN,Southwest Airlines Co.,14679,SAN,10713,BOI,614,9
WN,Southwest Airlines Co.,14679,SAN,10713,BOI,838,9
WN,Southwest Airlines Co.,14679,SAN,10821,BWI,612,9
WN,Southwest Airlines Co.,14679,SAN,10821,BWI,614,9
WN,Southwest Airlines Co.,14679,SAN,10821,BWI,838,9
WN,Southwest Airlines Co.,14679,SAN,11259,DAL,612,9
WN,Southwest Airlines Co.,14679,SAN,11259,DAL,614,9
WN,Southwest Airlines Co.,14679,SAN,11259,DAL,838,9
WN,Southwest Airlines Co.,14679,SAN,11292,DEN,612,9
WN,Southwest Airlines Co.,14679,SAN,11292,DEN,614,9
WN,Southwest Airlines Co.,14679,SAN,11292,DEN,838,9
WN,Southwest Airlines Co.,14679,SAN,11540,ELP,612,9
WN,Southwest Airlines Co.,14679,SAN,11540,ELP,614,9
WN,Southwest Airlines Co.,14679,SAN,11540,ELP,838,9
WN,Southwest Airlines Co.,14679,SAN,12173,HNL,838,9
WN,Southwest Airlines Co.,14679,SAN,12191,HOU,612,9
WN,Southwest Airlines Co.,14679,SAN,12191,HOU,838,9
WN,Southwest Airlines Co.,14679,SAN,12339,IND,612,9
WN,Southwest Airlines Co.,14679,SAN,12889,LAS,612,9
WN,Southwest Airlines Co.,14679,SAN,12889,LAS,614,9
WN,Southwest Airlines Co.,14679,SAN,12889,LAS,838,9
WN,Southwest Airlines Co.,14679,SAN,13198,MCI,612,9
WN,Southwest Airlines Co.,14679,SAN,13198,MCI,614,9
WN,Southwest Airlines Co.,14679,SAN,13198,MCI,838,9
WN,Southwest Airlines Co.,14679,SAN,13232,MDW,612,9
WN,Southwest Airlines Co.,14679,SAN,13232,MDW,614,9
WN,Southwest Airlines Co.,14679,SAN,13232,MDW,838,9
WN,Southwest Airlines Co.,14679,SAN,13495,MSY,612,9
WN,Southwest Airlines Co.,14679,SAN,13796,OAK,612,9
WN,Southwest Airlines Co.,14679,SAN,13796,OAK,614,9
WN,Southwest Airlines Co.,14679,SAN,13796,OAK,838,9
WN,Southwest Airlines Co.,14679,SAN,14057,PDX,612,9
WN,Southwest Airlines Co.,14679,SAN,14107,PHX,612,9
WN,Southwest Airlines Co.,14679,SAN,14107,PHX,614,9
WN,Southwest Airlines Co.,14679,SAN,14107,PHX,838,9
WN,Southwest Airlines Co.,14679,SAN,14570,RNO,612,9
WN,Southwest Airlines Co.,14679,SAN,14570,RNO,614,9
WN,Southwest Airlines Co.,14679,SAN,14570,RNO,838,9
WN,Southwest Airlines Co.,14679,SAN,14683,SAT,612,9
WN,Southwest Airlines Co.,14679,SAN,14683,SAT,614,9
WN,Southwest Airlines Co.,14679,SAN,14683,SAT,838,9
WN,Southwest Airlines Co.,14679,SAN,14771,SFO,612,9
WN,Southwest Airlines Co.,14679,SAN,14771,SFO,614,9
WN,Southwest Airlines Co.,14679,SAN,14771,SFO,838,9
WN,Southwest Airlines Co.,14679,SAN,14831,SJC,612,9
WN,Southwest Airlines Co.,14679,SAN,14831,SJC,614,9
WN,Southwest Airlines Co.,14679,SAN,14831,SJC,838,9
WN,Southwest Airlines Co.,14679,SAN,14869,SLC,612,9
WN,Southwest Airlines Co.,14679,SAN,14869,SLC,614,9
WN,Southwest Airlines Co.,14679,SAN,14869,SLC,838,9
WN,Southwest Airlines Co.,14679,SAN,14893,SMF,612,9
WN,Southwest Airlines Co.,14679,SAN,14893,SMF,614,9
WN,Southwest Airlines Co.,14679,SAN,14893,SMF,838,9
WN,Southwest Airlines Co.,14679,SAN,15016,STL,612,9
WN,Southwest Airlines Co.,14679,SAN,15016,STL,614,9
WN,Southwest Airlines Co.,14679,SAN,15016,STL,838,9
WN,Southwest Airlines Co.,14679,SAN,15376,TUS,612,9
WN,Southwest Airlines Co.,14679,SAN,15376,TUS,614,9
WN,Southwest Airlines Co.,14679,SAN,15376,TUS,838,9
WN,Southwest Airlines Co.,14683,SAT,10397,ATL,612,9
WN,Southwest Airlines Co.,14683,SAT,10397,ATL,614,9
WN,Southwest Airlines Co.,14683,SAT,10397,ATL,838,9
WN,Southwest Airlines Co.,14683,SAT,10693,BNA,612,9
WN,Southwest Airlines Co.,14683,SAT,10693,BNA,614,9
WN,Southwest Airlines Co.,14683,SAT,10693,BNA,838,9
WN,Southwest Airlines Co.,14683,SAT,10800,BUR,612,9
WN,Southwest Airlines Co.,14683,SAT,10821,BWI,612,9
WN,Southwest Airlines Co.,14683,SAT,10821,BWI,614,9
WN,Southwest Airlines Co.,14683,SAT,10821,BWI,838,9
WN,Southwest Airlines Co.,14683,SAT,11259,DAL,612,9
WN,Southwest Airlines Co.,14683,SAT,11259,DAL,614,9
WN,Southwest Airlines Co.,14683,SAT,11259,DAL,838,9
WN,Southwest Airlines Co.,14683,SAT,11292,DEN,612,9
WN,Southwest Airlines Co.,14683,SAT,11292,DEN,614,9
WN,Southwest Airlines Co.,14683,SAT,11292,DEN,838,9
WN,Southwest Airlines Co.,14683,SAT,11540,ELP,612,9
WN,Southwest Airlines Co.,14683,SAT,11540,ELP,614,9
WN,Southwest Airlines Co.,14683,SAT,11540,ELP,838,9
WN,Southwest Airlines Co.,14683,SAT,12191,HOU,612,9
WN,Southwest Airlines Co.,14683,SAT,12191,HOU,614,9
WN,Southwest Airlines Co.,14683,SAT,12191,HOU,838,9
WN,Southwest Airlines Co.,14683,SAT,12889,LAS,612,9
WN,Southwest Airlines Co.,14683,SAT,12889,LAS,614,9
WN,Southwest Airlines Co.,14683,SAT,12889,LAS,838,9
WN,Southwest Airlines Co.,14683,SAT,12892,LAX,612,9
WN,Southwest Airlines Co.,14683,SAT,12892,LAX,614,9
WN,Southwest Airlines Co.,14683,SAT,12892,LAX,838,9
WN,Southwest Airlines Co.,14683,SAT,13198,MCI,612,9
WN,Southwest Airlines Co.,14683,SAT,13204,MCO,612,9
WN,Southwest Airlines Co.,14683,SAT,13204,MCO,614,9
WN,Southwest Airlines Co.,14683,SAT,13204,MCO,838,9
WN,Southwest Airlines Co.,14683,SAT,13232,MDW,612,9
WN,Southwest Airlines Co.,14683,SAT,13232,MDW,614,9
WN,Southwest Airlines Co.,14683,SAT,13232,MDW,838,9
WN,Southwest Airlines Co.,14683,SAT,13495,MSY,612,9
WN,Southwest Airlines Co.,14683,SAT,13495,MSY,614,9
WN,Southwest Airlines Co.,14683,SAT,13495,MSY,838,9
WN,Southwest Airlines Co.,14683,SAT,13851,OKC,612,9
WN,Southwest Airlines Co.,14683,SAT,14107,PHX,612,9
WN,Southwest Airlines Co.,14683,SAT,14107,PHX,614,9
WN,Southwest Airlines Co.,14683,SAT,14107,PHX,838,9
WN,Southwest Airlines Co.,14683,SAT,14679,SAN,612,9
WN,Southwest Airlines Co.,14683,SAT,14679,SAN,614,9
WN,Southwest Airlines Co.,14683,SAT,14679,SAN,838,9
WN,Southwest Airlines Co.,14683,SAT,14730,SDF,612,9
WN,Southwest Airlines Co.,14683,SAT,15016,STL,612,9
WN,Southwest Airlines Co.,14683,SAT,15016,STL,614,9
WN,Southwest Airlines Co.,14683,SAT,15016,STL,838,9
WN,Southwest Airlines Co.,14683,SAT,15304,TPA,612,9
WN,Southwest Airlines Co.,14683,SAT,15304,TPA,614,9
WN,Southwest Airlines Co.,14683,SAT,15304,TPA,838,9
WN,Southwest Airlines Co.,14685,SAV,10693,BNA,612,9
WN,Southwest Airlines Co.,14685,SAV,10693,BNA,614,9
WN,Southwest Airlines Co.,14685,SAV,10693,BNA,838,9
WN,Southwest Airlines Co.,14685,SAV,10821,BWI,612,9
WN,Southwest Airlines Co.,14685,SAV,10821,BWI,614,9
WN,Southwest Airlines Co.,14685,SAV,10821,BWI,838,9
WN,Southwest Airlines Co.,14685,SAV,11259,DAL,612,9
WN,Southwest Airlines Co.,14685,SAV,11259,DAL,614,9
WN,Southwest Airlines Co.,14685,SAV,11259,DAL,838,9
WN,Southwest Airlines Co.,14685,SAV,11292,DEN,614,9
WN,Southwest Airlines Co.,14685,SAV,11292,DEN,838,9
WN,Southwest Airlines Co.,14685,SAV,12191,HOU,612,9
WN,Southwest Airlines Co.,14685,SAV,12217,HSV,612,9
WN,Southwest Airlines Co.,14685,SAV,13232,MDW,612,9
WN,Southwest Airlines Co.,14685,SAV,13232,MDW,614,9
WN,Southwest Airlines Co.,14685,SAV,13232,MDW,838,9
WN,Southwest Airlines Co.,14689,SBA,11292,DEN,612,9
WN,Southwest Airlines Co.,14689,SBA,12889,LAS,612,9
WN,Southwest Airlines Co.,14689,SBA,12889,LAS,614,9
WN,Southwest Airlines Co.,14689,SBA,12889,LAS,838,9
WN,Southwest Airlines Co.,14689,SBA,13796,OAK,612,9
WN,Southwest Airlines Co.,14689,SBA,13796,OAK,614,9
WN,Southwest Airlines Co.,14689,SBA,13796,OAK,838,9
WN,Southwest Airlines Co.,14689,SBA,14893,SMF,612,9
WN,Southwest Airlines Co.,14689,SBA,14893,SMF,614,9
WN,Southwest Airlines Co.,14689,SBA,14893,SMF,838,9
WN,Southwest Airlines Co.,14730,SDF,10397,ATL,612,9
WN,Southwest Airlines Co.,14730,SDF,10397,ATL,614,9
WN,Southwest Airlines Co.,14730,SDF,10693,BNA,612,9
WN,Southwest Airlines Co.,14730,SDF,10821,BWI,612,9
WN,Southwest Airlines Co.,14730,SDF,10821,BWI,614,9
WN,Southwest Airlines Co.,14730,SDF,10821,BWI,838,9
WN,Southwest Airlines Co.,14730,SDF,11259,DAL,614,9
WN,Southwest Airlines Co.,14730,SDF,11259,DAL,838,9
WN,Southwest Airlines Co.,14730,SDF,11292,DEN,612,9
WN,Southwest Airlines Co.,14730,SDF,11292,DEN,614,9
WN,Southwest Airlines Co.,14730,SDF,11292,DEN,838,9
WN,Southwest Airlines Co.,14730,SDF,12191,HOU,612,9
WN,Southwest Airlines Co.,14730,SDF,12191,HOU,614,9
WN,Southwest Airlines Co.,14730,SDF,12191,HOU,838,9
WN,Southwest Airlines Co.,14730,SDF,12451,JAX,612,9
WN,Southwest Airlines Co.,14730,SDF,12889,LAS,612,9
WN,Southwest Airlines Co.,14730,SDF,12889,LAS,614,9
WN,Southwest Airlines Co.,14730,SDF,12889,LAS,838,9
WN,Southwest Airlines Co.,14730,SDF,13204,MCO,612,9
WN,Southwest Airlines Co.,14730,SDF,13204,MCO,614,9
WN,Southwest Airlines Co.,14730,SDF,13204,MCO,838,9
WN,Southwest Airlines Co.,14730,SDF,13232,MDW,612,9
WN,Southwest Airlines Co.,14730,SDF,13232,MDW,614,9
WN,Southwest Airlines Co.,14730,SDF,13232,MDW,838,9
WN,Southwest Airlines Co.,14730,SDF,14107,PHX,612,9
WN,Southwest Airlines Co.,14730,SDF,14107,PHX,614,9
WN,Southwest Airlines Co.,14730,SDF,14107,PHX,838,9
WN,Southwest Airlines Co.,14730,SDF,14683,SAT,612,9
WN,Southwest Airlines Co.,14730,SDF,15304,TPA,612,9
WN,Southwest Airlines Co.,14730,SDF,15304,TPA,614,9
WN,Southwest Airlines Co.,14730,SDF,15304,TPA,838,9
WN,Southwest Airlines Co.,14747,SEA,10279,AMA,838,9
WN,Southwest Airlines Co.,14747,SEA,10693,BNA,614,9
WN,Southwest Airlines Co.,14747,SEA,10693,BNA,838,9
WN,Southwest Airlines Co.,14747,SEA,11259,DAL,612,9
WN,Southwest Airlines Co.,14747,SEA,11259,DAL,614,9
WN,Southwest Airlines Co.,14747,SEA,11259,DAL,838,9
WN,Southwest Airlines Co.,14747,SEA,11292,DEN,612,9
WN,Southwest Airlines Co.,14747,SEA,11292,DEN,614,9
WN,Southwest Airlines Co.,14747,SEA,11292,DEN,838,9
WN,Southwest Airlines Co.,14747,SEA,12889,LAS,612,9
WN,Southwest Airlines Co.,14747,SEA,12889,LAS,614,9
WN,Southwest Airlines Co.,14747,SEA,12889,LAS,838,9
WN,Southwest Airlines Co.,14747,SEA,13198,MCI,612,9
WN,Southwest Airlines Co.,14747,SEA,13198,MCI,614,9
WN,Southwest Airlines Co.,14747,SEA,13198,MCI,838,9
WN,Southwest Airlines Co.,14747,SEA,13232,MDW,612,9
WN,Southwest Airlines Co.,14747,SEA,13232,MDW,614,9
WN,Southwest Airlines Co.,14747,SEA,13232,MDW,838,9
WN,Southwest Airlines Co.,14747,SEA,13796,OAK,612,9
WN,Southwest Airlines Co.,14747,SEA,13796,OAK,614,9
WN,Southwest Airlines Co.,14747,SEA,13796,OAK,838,9
WN,Southwest Airlines Co.,14747,SEA,14107,PHX,612,9
WN,Southwest Airlines Co.,14747,SEA,14107,PHX,614,9
WN,Southwest Airlines Co.,14747,SEA,14107,PHX,838,9
WN,Southwest Airlines Co.,14747,SEA,14831,SJC,612,9
WN,Southwest Airlines Co.,14747,SEA,14831,SJC,614,9
WN,Southwest Airlines Co.,14747,SEA,14831,SJC,838,9
WN,Southwest Airlines Co.,14747,SEA,14893,SMF,612,9
WN,Southwest Airlines Co.,14747,SEA,14893,SMF,614,9
WN,Southwest Airlines Co.,14747,SEA,14893,SMF,838,9
WN,Southwest Airlines Co.,14747,SEA,15016,STL,612,9
WN,Southwest Airlines Co.,14747,SEA,15016,STL,614,9
WN,Southwest Airlines Co.,14747,SEA,15016,STL,838,9
WN,Southwest Airlines Co.,14771,SFO,11292,DEN,612,9
WN,Southwest Airlines Co.,14771,SFO,11292,DEN,614,9
WN,Southwest Airlines Co.,14771,SFO,11292,DEN,838,9
WN,Southwest Airlines Co.,14771,SFO,12889,LAS,612,9
WN,Southwest Airlines Co.,14771,SFO,12889,LAS,614,9
WN,Southwest Airlines Co.,14771,SFO,12889,LAS,838,9
WN,Southwest Airlines Co.,14771,SFO,12892,LAX,612,9
WN,Southwest Airlines Co.,14771,SFO,12892,LAX,614,9
WN,Southwest Airlines Co.,14771,SFO,12892,LAX,838,9
WN,Southwest Airlines Co.,14771,SFO,13232,MDW,612,9
WN,Southwest Airlines Co.,14771,SFO,13232,MDW,614,9
WN,Southwest Airlines Co.,14771,SFO,13232,MDW,838,9
WN,Southwest Airlines Co.,14771,SFO,14107,PHX,612,9
WN,Southwest Airlines Co.,14771,SFO,14107,PHX,614,9
WN,Southwest Airlines Co.,14771,SFO,14107,PHX,838,9
WN,Southwest Airlines Co.,14771,SFO,14679,SAN,612,9
WN,Southwest Airlines Co.,14771,SFO,14679,SAN,614,9
WN,Southwest Airlines Co.,14771,SFO,14679,SAN,838,9
WN,Southwest Airlines Co.,14771,SFO,15016,STL,612,9
WN,Southwest Airlines Co.,14771,SFO,15016,STL,614,9
WN,Southwest Airlines Co.,14771,SFO,15016,STL,838,9
WN,Southwest Airlines Co.,14783,SGF,16133,YNG,614,9
WN,Southwest Airlines Co.,14831,SJC,10423,AUS,612,9
WN,Southwest Airlines Co.,14831,SJC,10423,AUS,614,9
WN,Southwest Airlines Co.,14831,SJC,10423,AUS,838,9
WN,Southwest Airlines Co.,14831,SJC,10693,BNA,612,9
WN,Southwest Airlines Co.,14831,SJC,10693,BNA,614,9
WN,Southwest Airlines Co.,14831,SJC,10693,BNA,838,9
WN,Southwest Airlines Co.,14831,SJC,10713,BOI,612,9
WN,Southwest Airlines Co.,14831,SJC,10713,BOI,614,9
WN,Southwest Airlines Co.,14831,SJC,10713,BOI,838,9
WN,Southwest Airlines Co.,14831,SJC,10800,BUR,612,9
WN,Southwest Airlines Co.,14831,SJC,11259,DAL,612,9
WN,Southwest Airlines Co.,14831,SJC,11259,DAL,614,9
WN,Southwest Airlines Co.,14831,SJC,11259,DAL,838,9
WN,Southwest Airlines Co.,14831,SJC,11292,DEN,612,9
WN,Southwest Airlines Co.,14831,SJC,11292,DEN,614,9
WN,Southwest Airlines Co.,14831,SJC,11292,DEN,838,9
WN,Southwest Airlines Co.,14831,SJC,11603,EUG,612,9
WN,Southwest Airlines Co.,14831,SJC,11603,EUG,614,9
WN,Southwest Airlines Co.,14831,SJC,11603,EUG,838,9
WN,Southwest Airlines Co.,14831,SJC,11884,GEG,612,9
WN,Southwest Airlines Co.,14831,SJC,11884,GEG,614,9
WN,Southwest Airlines Co.,14831,SJC,11884,GEG,838,9
WN,Southwest Airlines Co.,14831,SJC,12094,HDN,612,9
WN,Southwest Airlines Co.,14831,SJC,12173,HNL,614,9
WN,Southwest Airlines Co.,14831,SJC,12173,HNL,838,9
WN,Southwest Airlines Co.,14831,SJC,12191,HOU,612,9
WN,Southwest Airlines Co.,14831,SJC,12191,HOU,614,9
WN,Southwest Airlines Co.,14831,SJC,12191,HOU,838,9
WN,Southwest Airlines Co.,14831,SJC,12889,LAS,612,9
WN,Southwest Airlines Co.,14831,SJC,12889,LAS,614,9
WN,Southwest Airlines Co.,14831,SJC,12889,LAS,838,9
WN,Southwest Airlines Co.,14831,SJC,12892,LAX,612,9
WN,Southwest Airlines Co.,14831,SJC,12892,LAX,614,9
WN,Southwest Airlines Co.,14831,SJC,12892,LAX,838,9
WN,Southwest Airlines Co.,14831,SJC,12954,LGB,612,9
WN,Southwest Airlines Co.,14831,SJC,12954,LGB,614,9
WN,Southwest Airlines Co.,14831,SJC,12954,LGB,838,9
WN,Southwest Airlines Co.,14831,SJC,13232,MDW,614,9
WN,Southwest Airlines Co.,14831,SJC,13232,MDW,838,9
WN,Southwest Airlines Co.,14831,SJC,13830,OGG,838,9
WN,Southwest Airlines Co.,14831,SJC,13891,ONT,612,9
WN,Southwest Airlines Co.,14831,SJC,13891,ONT,614,9
WN,Southwest Airlines Co.,14831,SJC,13891,ONT,838,9
WN,Southwest Airlines Co.,14831,SJC,14057,PDX,612,9
WN,Southwest Airlines Co.,14831,SJC,14057,PDX,614,9
WN,Southwest Airlines Co.,14831,SJC,14057,PDX,838,9
WN,Southwest Airlines Co.,14831,SJC,14107,PHX,612,9
WN,Southwest Airlines Co.,14831,SJC,14107,PHX,614,9
WN,Southwest Airlines Co.,14831,SJC,14107,PHX,838,9
WN,Southwest Airlines Co.,14831,SJC,14570,RNO,612,9
WN,Southwest Airlines Co.,14831,SJC,14570,RNO,614,9
WN,Southwest Airlines Co.,14831,SJC,14570,RNO,838,9
WN,Southwest Airlines Co.,14831,SJC,14679,SAN,612,9
WN,Southwest Airlines Co.,14831,SJC,14679,SAN,614,9
WN,Southwest Airlines Co.,14831,SJC,14679,SAN,838,9
WN,Southwest Airlines Co.,14831,SJC,14747,SEA,612,9
WN,Southwest Airlines Co.,14831,SJC,14747,SEA,614,9
WN,Southwest Airlines Co.,14831,SJC,14747,SEA,838,9
WN,Southwest Airlines Co.,14831,SJC,14869,SLC,612,9
WN,Southwest Airlines Co.,14831,SJC,14908,SNA,612,9
WN,Southwest Airlines Co.,14831,SJC,15016,STL,612,9
WN,Southwest Airlines Co.,14831,SJC,15016,STL,614,9
WN,Southwest Airlines Co.,14831,SJC,15016,STL,838,9
WN,Southwest Airlines Co.,14843,SJU,10821,BWI,612,9
WN,Southwest Airlines Co.,14843,SJU,10821,BWI,614,9
WN,Southwest Airlines Co.,14843,SJU,10821,BWI,838,9
WN,Southwest Airlines Co.,14843,SJU,11697,FLL,612,9
WN,Southwest Airlines Co.,14843,SJU,11697,FLL,614,9
WN,Southwest Airlines Co.,14843,SJU,11697,FLL,838,9
WN,Southwest Airlines Co.,14843,SJU,13204,MCO,614,9
WN,Southwest Airlines Co.,14843,SJU,13204,MCO,838,9
WN,Southwest Airlines Co.,14843,SJU,15304,TPA,612,9
WN,Southwest Airlines Co.,14843,SJU,15304,TPA,614,9
WN,Southwest Airlines Co.,14843,SJU,15304,TPA,838,9
WN,Southwest Airlines Co.,14869,SLC,10423,AUS,612,9
WN,Southwest Airlines Co.,14869,SLC,10693,BNA,612,9
WN,Southwest Airlines Co.,14869,SLC,10693,BNA,614,9
WN,Southwest Airlines Co.,14869,SLC,10800,BUR,612,9
WN,Southwest Airlines Co.,14869,SLC,10821,BWI,612,9
WN,Southwest Airlines Co.,14869,SLC,10821,BWI,614,9
WN,Southwest Airlines Co.,14869,SLC,10821,BWI,838,9
WN,Southwest Airlines Co.,14869,SLC,11259,DAL,612,9
WN,Southwest Airlines Co.,14869,SLC,11259,DAL,614,9
WN,Southwest Airlines Co.,14869,SLC,11259,DAL,838,9
WN,Southwest Airlines Co.,14869,SLC,11292,DEN,612,9
WN,Southwest Airlines Co.,14869,SLC,11292,DEN,614,9
WN,Southwest Airlines Co.,14869,SLC,11292,DEN,838,9
WN,Southwest Airlines Co.,14869,SLC,12191,HOU,612,9
WN,Southwest Airlines Co.,14869,SLC,12191,HOU,614,9
WN,Southwest Airlines Co.,14869,SLC,12191,HOU,838,9
WN,Southwest Airlines Co.,14869,SLC,12339,IND,612,9
WN,Southwest Airlines Co.,14869,SLC,12889,LAS,612,9
WN,Southwest Airlines Co.,14869,SLC,12889,LAS,614,9
WN,Southwest Airlines Co.,14869,SLC,12889,LAS,838,9
WN,Southwest Airlines Co.,14869,SLC,12892,LAX,612,9
WN,Southwest Airlines Co.,14869,SLC,12892,LAX,614,9
WN,Southwest Airlines Co.,14869,SLC,12892,LAX,838,9
WN,Southwest Airlines Co.,14869,SLC,12954,LGB,612,9
WN,Southwest Airlines Co.,14869,SLC,12954,LGB,614,9
WN,Southwest Airlines Co.,14869,SLC,12954,LGB,838,9
WN,Southwest Airlines Co.,14869,SLC,13232,MDW,612,9
WN,Southwest Airlines Co.,14869,SLC,13232,MDW,614,9
WN,Southwest Airlines Co.,14869,SLC,13232,MDW,838,9
WN,Southwest Airlines Co.,14869,SLC,13796,OAK,612,9
WN,Southwest Airlines Co.,14869,SLC,13796,OAK,614,9
WN,Southwest Airlines Co.,14869,SLC,13796,OAK,838,9
WN,Southwest Airlines Co.,14869,SLC,14107,PHX,612,9
WN,Southwest Airlines Co.,14869,SLC,14107,PHX,614,9
WN,Southwest Airlines Co.,14869,SLC,14107,PHX,838,9
